location_name,location_id,sex_id,age_group_id,year_start,year_end,sim_cause,proportion
Arkansas,526,2,2,1990,2022,residual,1.0
Arkansas,526,2,3,1990,2022,residual,1.0
Arkansas,526,2,4,1990,2022,residual,1.0
Arkansas,526,2,5,1990,2022,residual,1.0
Arkansas,526,2,6,1990,2022,residual,1.0
Arkansas,526,2,7,1990,2022,residual,1.0
Arkansas,526,2,8,1990,2022,residual,0.950004273
Arkansas,526,2,9,1990,2022,residual,0.93146881
Arkansas,526,2,10,1990,2022,residual,0.893744849
Arkansas,526,2,11,1990,2022,residual,0.846299328
Arkansas,526,2,12,1990,2022,residual,0.783118532
Arkansas,526,2,13,1990,2022,residual,0.765259418
Arkansas,526,2,14,1990,2022,residual,0.679846246
Arkansas,526,2,15,1990,2022,residual,0.604046955
Arkansas,526,2,16,1990,2022,residual,0.534296317
Arkansas,526,2,17,1990,2022,residual,0.478583083
Arkansas,526,2,18,1990,2022,residual,0.478606365
Arkansas,526,2,19,1990,2022,residual,0.476798991
Arkansas,526,2,20,1990,2022,residual,0.462693331
Arkansas,526,2,30,1990,2022,residual,0.45507868
Arkansas,526,2,31,1990,2022,residual,0.427159569
Arkansas,526,2,32,1990,2022,residual,0.422792461
Arkansas,526,2,34,1990,2022,residual,1.0
Arkansas,526,2,235,1990,2022,residual,0.403077411
Arkansas,526,2,238,1990,2022,residual,1.0
Arkansas,526,2,388,1990,2022,residual,1.0
California,527,1,2,1990,2022,residual,1.0
California,527,1,3,1990,2022,residual,1.0
California,527,1,4,1990,2022,residual,1.0
California,527,1,5,1990,2022,residual,1.0
California,527,1,6,1990,2022,residual,1.0
California,527,1,7,1990,2022,residual,1.0
California,527,1,8,1990,2022,residual,0.961996127
California,527,1,9,1990,2022,residual,0.946018917
California,527,1,10,1990,2022,residual,0.922432453
California,527,1,11,1990,2022,residual,0.889222655
California,527,1,12,1990,2022,residual,0.834567242
California,527,1,13,1990,2022,residual,0.820185013
California,527,1,14,1990,2022,residual,0.7353758
California,527,1,15,1990,2022,residual,0.64240361
California,527,1,16,1990,2022,residual,0.557456154
California,527,1,17,1990,2022,residual,0.484279581
California,527,1,18,1990,2022,residual,0.454539383
California,527,1,19,1990,2022,residual,0.43713334
California,527,1,20,1990,2022,residual,0.411510282
California,527,1,30,1990,2022,residual,0.398352721
California,527,1,31,1990,2022,residual,0.391156871
California,527,1,32,1990,2022,residual,0.393083296
California,527,1,34,1990,2022,residual,1.0
California,527,1,235,1990,2022,residual,0.388884639
California,527,1,238,1990,2022,residual,1.0
California,527,1,388,1990,2022,residual,1.0
California,527,2,2,1990,2022,residual,1.0
California,527,2,3,1990,2022,residual,1.0
California,527,2,4,1990,2022,residual,1.0
California,527,2,5,1990,2022,residual,1.0
California,527,2,6,1990,2022,residual,1.0
California,527,2,7,1990,2022,residual,1.0
California,527,2,8,1990,2022,residual,0.961209331
California,527,2,9,1990,2022,residual,0.94662246
California,527,2,10,1990,2022,residual,0.926258812
California,527,2,11,1990,2022,residual,0.89492612
California,527,2,12,1990,2022,residual,0.866908149
California,527,2,13,1990,2022,residual,0.864730588
California,527,2,14,1990,2022,residual,0.809563225
California,527,2,15,1990,2022,residual,0.719259805
California,527,2,16,1990,2022,residual,0.638398625
California,527,2,17,1990,2022,residual,0.547680968
California,527,2,18,1990,2022,residual,0.525638217
California,527,2,19,1990,2022,residual,0.501655226
California,527,2,20,1990,2022,residual,0.476175018
California,527,2,30,1990,2022,residual,0.453582753
California,527,2,31,1990,2022,residual,0.437493437
California,527,2,32,1990,2022,residual,0.425676586
California,527,2,34,1990,2022,residual,1.0
California,527,2,235,1990,2022,residual,0.414234603
California,527,2,238,1990,2022,residual,1.0
California,527,2,388,1990,2022,residual,1.0
Colorado,528,1,2,1990,2022,residual,1.0
Colorado,528,1,3,1990,2022,residual,1.0
Colorado,528,1,4,1990,2022,residual,1.0
Colorado,528,1,5,1990,2022,residual,1.0
Colorado,528,1,6,1990,2022,residual,1.0
Colorado,528,1,7,1990,2022,residual,1.0
Colorado,528,1,8,1990,2022,residual,0.943951726
Colorado,528,1,9,1990,2022,residual,0.915633089
Colorado,528,1,10,1990,2022,residual,0.882724094
Colorado,528,1,11,1990,2022,residual,0.839482174
Colorado,528,1,12,1990,2022,residual,0.76971384
Colorado,528,1,13,1990,2022,residual,0.75664717
Colorado,528,1,14,1990,2022,residual,0.679302451
Colorado,528,1,15,1990,2022,residual,0.595104776
Colorado,528,1,16,1990,2022,residual,0.54926089
Colorado,528,1,17,1990,2022,residual,0.476907133
Colorado,528,1,18,1990,2022,residual,0.462861802
Colorado,528,1,19,1990,2022,residual,0.448631748
Colorado,528,1,20,1990,2022,residual,0.431311663
Colorado,528,1,30,1990,2022,residual,0.421215304
Colorado,528,1,31,1990,2022,residual,0.417142097
Colorado,528,1,32,1990,2022,residual,0.410640956
Colorado,528,1,34,1990,2022,residual,1.0
Colorado,528,1,235,1990,2022,residual,0.391627027
Colorado,528,1,238,1990,2022,residual,1.0
Colorado,528,1,388,1990,2022,residual,1.0
Colorado,528,2,2,1990,2022,residual,1.0
Colorado,528,2,3,1990,2022,residual,1.0
Colorado,528,2,4,1990,2022,residual,1.0
Colorado,528,2,5,1990,2022,residual,1.0
Colorado,528,2,6,1990,2022,residual,1.0
Colorado,528,2,7,1990,2022,residual,1.0
Colorado,528,2,8,1990,2022,residual,0.959971008
Colorado,528,2,9,1990,2022,residual,0.946153036
Colorado,528,2,10,1990,2022,residual,0.921465412
Colorado,528,2,11,1990,2022,residual,0.897347769
Colorado,528,2,12,1990,2022,residual,0.853599805
Colorado,528,2,13,1990,2022,residual,0.843486403
Colorado,528,2,14,1990,2022,residual,0.792693498
Colorado,528,2,15,1990,2022,residual,0.725668313
Colorado,528,2,16,1990,2022,residual,0.67448901
Colorado,528,2,17,1990,2022,residual,0.59073526
Colorado,528,2,18,1990,2022,residual,0.579883719
Colorado,528,2,19,1990,2022,residual,0.583188092
Colorado,528,2,20,1990,2022,residual,0.556679389
Colorado,528,2,30,1990,2022,residual,0.521619725
Colorado,528,2,31,1990,2022,residual,0.496086313
Colorado,528,2,32,1990,2022,residual,0.478124179
Colorado,528,2,34,1990,2022,residual,1.0
Colorado,528,2,235,1990,2022,residual,0.448664086
Colorado,528,2,238,1990,2022,residual,1.0
Colorado,528,2,388,1990,2022,residual,1.0
Connecticut,529,1,2,1990,2022,residual,1.0
Connecticut,529,1,3,1990,2022,residual,1.0
Connecticut,529,1,4,1990,2022,residual,1.0
Connecticut,529,1,5,1990,2022,residual,1.0
Connecticut,529,1,6,1990,2022,residual,1.0
Connecticut,529,1,7,1990,2022,residual,1.0
Connecticut,529,1,8,1990,2022,residual,0.954320941
Connecticut,529,1,9,1990,2022,residual,0.932240501
Connecticut,529,1,10,1990,2022,residual,0.904362907
Connecticut,529,1,11,1990,2022,residual,0.847594659
Connecticut,529,1,12,1990,2022,residual,0.752631778
Connecticut,529,1,13,1990,2022,residual,0.75264332
Connecticut,529,1,14,1990,2022,residual,0.657462203
Connecticut,529,1,15,1990,2022,residual,0.570473056
Connecticut,529,1,16,1990,2022,residual,0.500031916
Connecticut,529,1,17,1990,2022,residual,0.411275272
Connecticut,529,1,18,1990,2022,residual,0.405377504
Connecticut,529,1,19,1990,2022,residual,0.383957539
Connecticut,529,1,20,1990,2022,residual,0.387654312
Connecticut,529,1,30,1990,2022,residual,0.378981827
Connecticut,529,1,31,1990,2022,residual,0.372614142
Connecticut,529,1,32,1990,2022,residual,0.360771557
Connecticut,529,1,34,1990,2022,residual,1.0
Connecticut,529,1,235,1990,2022,residual,0.343013683
Connecticut,529,1,238,1990,2022,residual,1.0
Connecticut,529,1,388,1990,2022,residual,1.0
Connecticut,529,2,2,1990,2022,residual,1.0
Connecticut,529,2,3,1990,2022,residual,1.0
Connecticut,529,2,4,1990,2022,residual,1.0
Connecticut,529,2,5,1990,2022,residual,1.0
Connecticut,529,2,6,1990,2022,residual,1.0
Connecticut,529,2,7,1990,2022,residual,1.0
Connecticut,529,2,8,1990,2022,residual,0.957821898
Connecticut,529,2,9,1990,2022,residual,0.938468309
Connecticut,529,2,10,1990,2022,residual,0.908481188
Connecticut,529,2,11,1990,2022,residual,0.870389454
Connecticut,529,2,12,1990,2022,residual,0.830992575
Connecticut,529,2,13,1990,2022,residual,0.808785827
Connecticut,529,2,14,1990,2022,residual,0.734971615
Connecticut,529,2,15,1990,2022,residual,0.659113139
Connecticut,529,2,16,1990,2022,residual,0.606612484
Connecticut,529,2,17,1990,2022,residual,0.511242783
Connecticut,529,2,18,1990,2022,residual,0.495091903
Connecticut,529,2,19,1990,2022,residual,0.467874626
Connecticut,529,2,20,1990,2022,residual,0.445033417
Connecticut,529,2,30,1990,2022,residual,0.424040993
Connecticut,529,2,31,1990,2022,residual,0.400599357
Connecticut,529,2,32,1990,2022,residual,0.388338295
Connecticut,529,2,34,1990,2022,residual,1.0
Connecticut,529,2,235,1990,2022,residual,0.362616407
Connecticut,529,2,238,1990,2022,residual,1.0
Connecticut,529,2,388,1990,2022,residual,1.0
Delaware,530,1,2,1990,2022,residual,1.0
Delaware,530,1,3,1990,2022,residual,1.0
Delaware,530,1,4,1990,2022,residual,1.0
Delaware,530,1,5,1990,2022,residual,1.0
Delaware,530,1,6,1990,2022,residual,1.0
Delaware,530,1,7,1990,2022,residual,1.0
Delaware,530,1,8,1990,2022,residual,0.955973656
Delaware,530,1,9,1990,2022,residual,0.936609515
Delaware,530,1,10,1990,2022,residual,0.900688709
Delaware,530,1,11,1990,2022,residual,0.86816408
Delaware,530,1,12,1990,2022,residual,0.80841017
Delaware,530,1,13,1990,2022,residual,0.790505625
Delaware,530,1,14,1990,2022,residual,0.711316253
Delaware,530,1,15,1990,2022,residual,0.641453609
Delaware,530,1,16,1990,2022,residual,0.563888228
Delaware,530,1,17,1990,2022,residual,0.460518608
Delaware,530,1,18,1990,2022,residual,0.45382315
Delaware,530,1,19,1990,2022,residual,0.432915979
Delaware,530,1,20,1990,2022,residual,0.408025903
Delaware,530,1,30,1990,2022,residual,0.397628983
Delaware,530,1,31,1990,2022,residual,0.371621589
Delaware,530,1,32,1990,2022,residual,0.377400537
Delaware,530,1,34,1990,2022,residual,1.0
Delaware,530,1,235,1990,2022,residual,0.349452886
Delaware,530,1,238,1990,2022,residual,1.0
Delaware,530,1,388,1990,2022,residual,1.0
Delaware,530,2,2,1990,2022,residual,1.0
Delaware,530,2,3,1990,2022,residual,1.0
Delaware,530,2,4,1990,2022,residual,1.0
Delaware,530,2,5,1990,2022,residual,1.0
Delaware,530,2,6,1990,2022,residual,1.0
Delaware,530,2,7,1990,2022,residual,1.0
Delaware,530,2,8,1990,2022,residual,0.958669998
Delaware,530,2,9,1990,2022,residual,0.946627288
Delaware,530,2,10,1990,2022,residual,0.9184136
Delaware,530,2,11,1990,2022,residual,0.885101888
Delaware,530,2,12,1990,2022,residual,0.843075757
Delaware,530,2,13,1990,2022,residual,0.835129487
Delaware,530,2,14,1990,2022,residual,0.769417596
Delaware,530,2,15,1990,2022,residual,0.697968601
Delaware,530,2,16,1990,2022,residual,0.608858335
Delaware,530,2,17,1990,2022,residual,0.536325633
Delaware,530,2,18,1990,2022,residual,0.527891709
Delaware,530,2,19,1990,2022,residual,0.536321082
Delaware,530,2,20,1990,2022,residual,0.498092534
Delaware,530,2,30,1990,2022,residual,0.470590551
Delaware,530,2,31,1990,2022,residual,0.42427168
Delaware,530,2,32,1990,2022,residual,0.382825027
Delaware,530,2,34,1990,2022,residual,1.0
Delaware,530,2,235,1990,2022,residual,0.338908716
Delaware,530,2,238,1990,2022,residual,1.0
Delaware,530,2,388,1990,2022,residual,1.0
District of Columbia,531,1,2,1990,2022,residual,1.0
District of Columbia,531,1,3,1990,2022,residual,1.0
District of Columbia,531,1,4,1990,2022,residual,1.0
District of Columbia,531,1,5,1990,2022,residual,1.0
District of Columbia,531,1,6,1990,2022,residual,1.0
District of Columbia,531,1,7,1990,2022,residual,1.0
District of Columbia,531,1,8,1990,2022,residual,0.964151658
District of Columbia,531,1,9,1990,2022,residual,0.9538472
District of Columbia,531,1,10,1990,2022,residual,0.937306607
District of Columbia,531,1,11,1990,2022,residual,0.915159494
District of Columbia,531,1,12,1990,2022,residual,0.863007591
District of Columbia,531,1,13,1990,2022,residual,0.875336692
District of Columbia,531,1,14,1990,2022,residual,0.812054847
District of Columbia,531,1,15,1990,2022,residual,0.763115009
District of Columbia,531,1,16,1990,2022,residual,0.718074099
District of Columbia,531,1,17,1990,2022,residual,0.643218609
District of Columbia,531,1,18,1990,2022,residual,0.604353674
District of Columbia,531,1,19,1990,2022,residual,0.573038142
District of Columbia,531,1,20,1990,2022,residual,0.528695719
District of Columbia,531,1,30,1990,2022,residual,0.49595684
District of Columbia,531,1,31,1990,2022,residual,0.490734917
District of Columbia,531,1,32,1990,2022,residual,0.48142339
District of Columbia,531,1,34,1990,2022,residual,1.0
District of Columbia,531,1,235,1990,2022,residual,0.449276756
District of Columbia,531,1,238,1990,2022,residual,1.0
District of Columbia,531,1,388,1990,2022,residual,1.0
District of Columbia,531,2,2,1990,2022,residual,1.0
District of Columbia,531,2,3,1990,2022,residual,1.0
District of Columbia,531,2,4,1990,2022,residual,1.0
District of Columbia,531,2,5,1990,2022,residual,1.0
District of Columbia,531,2,6,1990,2022,residual,1.0
District of Columbia,531,2,7,1990,2022,residual,1.0
District of Columbia,531,2,8,1990,2022,residual,0.967999586
District of Columbia,531,2,9,1990,2022,residual,0.956342921
District of Columbia,531,2,10,1990,2022,residual,0.939248095
District of Columbia,531,2,11,1990,2022,residual,0.919737447
District of Columbia,531,2,12,1990,2022,residual,0.88909941
District of Columbia,531,2,13,1990,2022,residual,0.898988417
District of Columbia,531,2,14,1990,2022,residual,0.856622035
District of Columbia,531,2,15,1990,2022,residual,0.796948336
District of Columbia,531,2,16,1990,2022,residual,0.739448576
District of Columbia,531,2,17,1990,2022,residual,0.666923674
District of Columbia,531,2,18,1990,2022,residual,0.622634054
District of Columbia,531,2,19,1990,2022,residual,0.614621348
District of Columbia,531,2,20,1990,2022,residual,0.567220643
District of Columbia,531,2,30,1990,2022,residual,0.546052014
District of Columbia,531,2,31,1990,2022,residual,0.520326197
District of Columbia,531,2,32,1990,2022,residual,0.511661108
District of Columbia,531,2,34,1990,2022,residual,1.0
District of Columbia,531,2,235,1990,2022,residual,0.498825421
District of Columbia,531,2,238,1990,2022,residual,1.0
District of Columbia,531,2,388,1990,2022,residual,1.0
Florida,532,1,2,1990,2022,residual,1.0
Florida,532,1,3,1990,2022,residual,1.0
Florida,532,1,4,1990,2022,residual,1.0
Florida,532,1,5,1990,2022,residual,1.0
Florida,532,1,6,1990,2022,residual,1.0
Florida,532,1,7,1990,2022,residual,1.0
Florida,532,1,8,1990,2022,residual,0.950436286
Florida,532,1,9,1990,2022,residual,0.928951652
Florida,532,1,10,1990,2022,residual,0.891716277
Florida,532,1,11,1990,2022,residual,0.857277298
Florida,532,1,12,1990,2022,residual,0.801206739
Florida,532,1,13,1990,2022,residual,0.792991713
Florida,532,1,14,1990,2022,residual,0.713416121
Florida,532,1,15,1990,2022,residual,0.625620577
Florida,532,1,16,1990,2022,residual,0.570079137
Florida,532,1,17,1990,2022,residual,0.475528444
Florida,532,1,18,1990,2022,residual,0.460481409
Florida,532,1,19,1990,2022,residual,0.431858557
Florida,532,1,20,1990,2022,residual,0.414823792
Florida,532,1,30,1990,2022,residual,0.392190896
Florida,532,1,31,1990,2022,residual,0.37772697
Florida,532,1,32,1990,2022,residual,0.381518892
Florida,532,1,34,1990,2022,residual,1.0
Florida,532,1,235,1990,2022,residual,0.352331183
Florida,532,1,238,1990,2022,residual,1.0
Florida,532,1,388,1990,2022,residual,1.0
Florida,532,2,2,1990,2022,residual,1.0
Florida,532,2,3,1990,2022,residual,1.0
Florida,532,2,4,1990,2022,residual,1.0
Florida,532,2,5,1990,2022,residual,1.0
Florida,532,2,6,1990,2022,residual,1.0
Florida,532,2,7,1990,2022,residual,1.0
Florida,532,2,8,1990,2022,residual,0.959215883
Florida,532,2,9,1990,2022,residual,0.942895264
Florida,532,2,10,1990,2022,residual,0.912657309
Florida,532,2,11,1990,2022,residual,0.872364288
Florida,532,2,12,1990,2022,residual,0.832666589
Florida,532,2,13,1990,2022,residual,0.831320687
Florida,532,2,14,1990,2022,residual,0.778636659
Florida,532,2,15,1990,2022,residual,0.71872904
Florida,532,2,16,1990,2022,residual,0.646440713
Florida,532,2,17,1990,2022,residual,0.54990394
Florida,532,2,18,1990,2022,residual,0.526984196
Florida,532,2,19,1990,2022,residual,0.513856364
Florida,532,2,20,1990,2022,residual,0.473344166
Florida,532,2,30,1990,2022,residual,0.445563252
Florida,532,2,31,1990,2022,residual,0.421854334
Florida,532,2,32,1990,2022,residual,0.403141203
Florida,532,2,34,1990,2022,residual,1.0
Florida,532,2,235,1990,2022,residual,0.391416035
Florida,532,2,238,1990,2022,residual,1.0
Florida,532,2,388,1990,2022,residual,1.0
Georgia,533,1,2,1990,2022,residual,1.0
Georgia,533,1,3,1990,2022,residual,1.0
Georgia,533,1,4,1990,2022,residual,1.0
Georgia,533,1,5,1990,2022,residual,1.0
Georgia,533,1,6,1990,2022,residual,1.0
Georgia,533,1,7,1990,2022,residual,1.0
Georgia,533,1,8,1990,2022,residual,0.955440394
Georgia,533,1,9,1990,2022,residual,0.930780547
Georgia,533,1,10,1990,2022,residual,0.888281789
Georgia,533,1,11,1990,2022,residual,0.842137822
Georgia,533,1,12,1990,2022,residual,0.783694084
Georgia,533,1,13,1990,2022,residual,0.782439676
Georgia,533,1,14,1990,2022,residual,0.719028321
Georgia,533,1,15,1990,2022,residual,0.659441523
Georgia,533,1,16,1990,2022,residual,0.618759596
Georgia,533,1,17,1990,2022,residual,0.546746542
Georgia,533,1,18,1990,2022,residual,0.528453959
Georgia,533,1,19,1990,2022,residual,0.526364777
Georgia,533,1,20,1990,2022,residual,0.497693175
Georgia,533,1,30,1990,2022,residual,0.475477907
Georgia,533,1,31,1990,2022,residual,0.471686832
Georgia,533,1,32,1990,2022,residual,0.464317994
Georgia,533,1,34,1990,2022,residual,1.0
Georgia,533,1,235,1990,2022,residual,0.447718
Georgia,533,1,238,1990,2022,residual,1.0
Georgia,533,1,388,1990,2022,residual,1.0
Georgia,533,2,2,1990,2022,residual,1.0
Georgia,533,2,3,1990,2022,residual,1.0
Georgia,533,2,4,1990,2022,residual,1.0
Georgia,533,2,5,1990,2022,residual,1.0
Georgia,533,2,6,1990,2022,residual,1.0
Georgia,533,2,7,1990,2022,residual,1.0
Georgia,533,2,8,1990,2022,residual,0.961099732
Georgia,533,2,9,1990,2022,residual,0.946842977
Georgia,533,2,10,1990,2022,residual,0.915714377
Georgia,533,2,11,1990,2022,residual,0.882833387
Georgia,533,2,12,1990,2022,residual,0.837467603
Georgia,533,2,13,1990,2022,residual,0.835588849
Georgia,533,2,14,1990,2022,residual,0.782315104
Georgia,533,2,15,1990,2022,residual,0.724871703
Georgia,533,2,16,1990,2022,residual,0.675786126
Georgia,533,2,17,1990,2022,residual,0.6154934
Georgia,533,2,18,1990,2022,residual,0.606825161
Georgia,533,2,19,1990,2022,residual,0.595932484
Georgia,533,2,20,1990,2022,residual,0.55906638
Georgia,533,2,30,1990,2022,residual,0.534085252
Georgia,533,2,31,1990,2022,residual,0.511692238
Georgia,533,2,32,1990,2022,residual,0.500521613
Georgia,533,2,34,1990,2022,residual,1.0
Georgia,533,2,235,1990,2022,residual,0.471936367
Georgia,533,2,238,1990,2022,residual,1.0
Georgia,533,2,388,1990,2022,residual,1.0
Hawaii,534,1,2,1990,2022,residual,1.0
Hawaii,534,1,3,1990,2022,residual,1.0
Hawaii,534,1,4,1990,2022,residual,1.0
Hawaii,534,1,5,1990,2022,residual,1.0
Hawaii,534,1,6,1990,2022,residual,1.0
Hawaii,534,1,7,1990,2022,residual,1.0
Hawaii,534,1,8,1990,2022,residual,0.972700585
Hawaii,534,1,9,1990,2022,residual,0.953840353
Hawaii,534,1,10,1990,2022,residual,0.923958936
Hawaii,534,1,11,1990,2022,residual,0.877294577
Hawaii,534,1,12,1990,2022,residual,0.806388834
Hawaii,534,1,13,1990,2022,residual,0.810526053
Hawaii,534,1,14,1990,2022,residual,0.733304476
Hawaii,534,1,15,1990,2022,residual,0.647598606
Hawaii,534,1,16,1990,2022,residual,0.582385354
Hawaii,534,1,17,1990,2022,residual,0.510844893
Hawaii,534,1,18,1990,2022,residual,0.480385686
Hawaii,534,1,19,1990,2022,residual,0.47435506
Hawaii,534,1,20,1990,2022,residual,0.455291372
Hawaii,534,1,30,1990,2022,residual,0.435852775
Hawaii,534,1,31,1990,2022,residual,0.437832865
Hawaii,534,1,32,1990,2022,residual,0.432714192
Hawaii,534,1,34,1990,2022,residual,1.0
Hawaii,534,1,235,1990,2022,residual,0.431424051
Hawaii,534,1,238,1990,2022,residual,1.0
Hawaii,534,1,388,1990,2022,residual,1.0
Hawaii,534,2,2,1990,2022,residual,1.0
Hawaii,534,2,3,1990,2022,residual,1.0
Hawaii,534,2,4,1990,2022,residual,1.0
Hawaii,534,2,5,1990,2022,residual,1.0
Hawaii,534,2,6,1990,2022,residual,1.0
Hawaii,534,2,7,1990,2022,residual,1.0
Hawaii,534,2,8,1990,2022,residual,0.975359818
Hawaii,534,2,9,1990,2022,residual,0.963971542
Hawaii,534,2,10,1990,2022,residual,0.94409598
Hawaii,534,2,11,1990,2022,residual,0.912222268
Hawaii,534,2,12,1990,2022,residual,0.878256834
Hawaii,534,2,13,1990,2022,residual,0.867703159
Hawaii,534,2,14,1990,2022,residual,0.796883685
Hawaii,534,2,15,1990,2022,residual,0.711434792
Hawaii,534,2,16,1990,2022,residual,0.639283831
Hawaii,534,2,17,1990,2022,residual,0.553425967
Hawaii,534,2,18,1990,2022,residual,0.532494266
Hawaii,534,2,19,1990,2022,residual,0.513868644
Hawaii,534,2,20,1990,2022,residual,0.501719933
Hawaii,534,2,30,1990,2022,residual,0.514063429
Hawaii,534,2,31,1990,2022,residual,0.50018994
Hawaii,534,2,32,1990,2022,residual,0.481309267
Hawaii,534,2,34,1990,2022,residual,1.0
Hawaii,534,2,235,1990,2022,residual,0.478756912
Hawaii,534,2,238,1990,2022,residual,1.0
Hawaii,534,2,388,1990,2022,residual,1.0
Idaho,535,1,2,1990,2022,residual,1.0
Idaho,535,1,3,1990,2022,residual,1.0
Idaho,535,1,4,1990,2022,residual,1.0
Idaho,535,1,5,1990,2022,residual,1.0
Idaho,535,1,6,1990,2022,residual,1.0
Idaho,535,1,7,1990,2022,residual,1.0
Idaho,535,1,8,1990,2022,residual,0.942770484
Idaho,535,1,9,1990,2022,residual,0.913479801
Idaho,535,1,10,1990,2022,residual,0.872455598
Idaho,535,1,11,1990,2022,residual,0.815634465
Idaho,535,1,12,1990,2022,residual,0.726096584
Idaho,535,1,13,1990,2022,residual,0.69945166
Idaho,535,1,14,1990,2022,residual,0.586550572
Idaho,535,1,15,1990,2022,residual,0.511059484
Idaho,535,1,16,1990,2022,residual,0.440193652
Idaho,535,1,17,1990,2022,residual,0.375041474
Idaho,535,1,18,1990,2022,residual,0.390147522
Idaho,535,1,19,1990,2022,residual,0.392730592
Idaho,535,1,20,1990,2022,residual,0.388760665
Idaho,535,1,30,1990,2022,residual,0.38991817
Idaho,535,1,31,1990,2022,residual,0.381978233
Idaho,535,1,32,1990,2022,residual,0.366871545
Idaho,535,1,34,1990,2022,residual,1.0
Idaho,535,1,235,1990,2022,residual,0.357733535
Idaho,535,1,238,1990,2022,residual,1.0
Idaho,535,1,388,1990,2022,residual,1.0
Idaho,535,2,2,1990,2022,residual,1.0
Idaho,535,2,3,1990,2022,residual,1.0
Idaho,535,2,4,1990,2022,residual,1.0
Idaho,535,2,5,1990,2022,residual,1.0
Idaho,535,2,6,1990,2022,residual,1.0
Idaho,535,2,7,1990,2022,residual,1.0
Idaho,535,2,8,1990,2022,residual,0.961673013
Idaho,535,2,9,1990,2022,residual,0.948202629
Idaho,535,2,10,1990,2022,residual,0.924854199
Idaho,535,2,11,1990,2022,residual,0.892691204
Idaho,535,2,12,1990,2022,residual,0.854312012
Idaho,535,2,13,1990,2022,residual,0.838360791
Idaho,535,2,14,1990,2022,residual,0.775708582
Idaho,535,2,15,1990,2022,residual,0.689893455
Idaho,535,2,16,1990,2022,residual,0.61968142
Idaho,535,2,17,1990,2022,residual,0.555417631
Idaho,535,2,18,1990,2022,residual,0.5415414
Idaho,535,2,19,1990,2022,residual,0.539701529
Idaho,535,2,20,1990,2022,residual,0.525102268
Idaho,535,2,30,1990,2022,residual,0.500883974
Idaho,535,2,31,1990,2022,residual,0.478735269
Idaho,535,2,32,1990,2022,residual,0.466496343
Idaho,535,2,34,1990,2022,residual,1.0
Idaho,535,2,235,1990,2022,residual,0.442928208
Idaho,535,2,238,1990,2022,residual,1.0
Idaho,535,2,388,1990,2022,residual,1.0
Illinois,536,1,2,1990,2022,residual,1.0
Illinois,536,1,3,1990,2022,residual,1.0
Illinois,536,1,4,1990,2022,residual,1.0
Illinois,536,1,5,1990,2022,residual,1.0
Illinois,536,1,6,1990,2022,residual,1.0
Illinois,536,1,7,1990,2022,residual,1.0
Illinois,536,1,8,1990,2022,residual,0.949070793
Illinois,536,1,9,1990,2022,residual,0.922793845
Illinois,536,1,10,1990,2022,residual,0.888720002
Illinois,536,1,11,1990,2022,residual,0.850245267
Illinois,536,1,12,1990,2022,residual,0.793593292
Illinois,536,1,13,1990,2022,residual,0.792809165
Illinois,536,1,14,1990,2022,residual,0.700327268
Illinois,536,1,15,1990,2022,residual,0.634280806
Illinois,536,1,16,1990,2022,residual,0.566421422
Illinois,536,1,17,1990,2022,residual,0.486345773
Illinois,536,1,18,1990,2022,residual,0.465026244
Illinois,536,1,19,1990,2022,residual,0.435767125
Illinois,536,1,20,1990,2022,residual,0.411824607
Illinois,536,1,30,1990,2022,residual,0.389093033
Illinois,536,1,31,1990,2022,residual,0.383402928
Illinois,536,1,32,1990,2022,residual,0.389163771
Illinois,536,1,34,1990,2022,residual,1.0
Illinois,536,1,235,1990,2022,residual,0.369340942
Illinois,536,1,238,1990,2022,residual,1.0
Illinois,536,1,388,1990,2022,residual,1.0
Illinois,536,2,2,1990,2022,residual,1.0
Illinois,536,2,3,1990,2022,residual,1.0
Illinois,536,2,4,1990,2022,residual,1.0
Illinois,536,2,5,1990,2022,residual,1.0
Illinois,536,2,6,1990,2022,residual,1.0
Illinois,536,2,7,1990,2022,residual,1.0
Illinois,536,2,8,1990,2022,residual,0.953714467
Illinois,536,2,9,1990,2022,residual,0.937697927
Illinois,536,2,10,1990,2022,residual,0.907189051
Illinois,536,2,11,1990,2022,residual,0.874082612
Illinois,536,2,12,1990,2022,residual,0.832090458
Illinois,536,2,13,1990,2022,residual,0.836252694
Illinois,536,2,14,1990,2022,residual,0.770360534
Illinois,536,2,15,1990,2022,residual,0.703311179
Illinois,536,2,16,1990,2022,residual,0.639018515
Illinois,536,2,17,1990,2022,residual,0.54543435
Illinois,536,2,18,1990,2022,residual,0.525097708
Illinois,536,2,19,1990,2022,residual,0.504069868
Illinois,536,2,20,1990,2022,residual,0.469500893
Illinois,536,2,30,1990,2022,residual,0.439966677
Illinois,536,2,31,1990,2022,residual,0.419703663
Illinois,536,2,32,1990,2022,residual,0.408439833
Illinois,536,2,34,1990,2022,residual,1.0
Illinois,536,2,235,1990,2022,residual,0.394647134
Illinois,536,2,238,1990,2022,residual,1.0
Illinois,536,2,388,1990,2022,residual,1.0
Indiana,537,1,2,1990,2022,residual,1.0
Indiana,537,1,3,1990,2022,residual,1.0
Indiana,537,1,4,1990,2022,residual,1.0
Indiana,537,1,5,1990,2022,residual,1.0
Indiana,537,1,6,1990,2022,residual,1.0
